#chr	start	end	gene_id	strand	gene_name
chr6	115931148	116060890	ENSG00000111816	-	FRK
chr6	116100850	116249496	ENSG00000178425	+	NT5DC1
chr6	116399394	116463695	ENSG00000285446	+	Z84488.1
chr6	116461369	116463770	ENSG00000188820	+	CALHM6
chr6	116681186	116741866	ENSG00000196911	+	KPNA5
chr6	116752196	116765718	ENSG00000183807	-	FAM162B
chr6	117318210	117573570	ENSG00000282218	-	AL132671.2
chr6	117560268	117602541	ENSG00000047932	-	GOPC
chr6	118959762	119149386	ENSG00000111879	-	FAM184A
chr6	121079493	121334744	ENSG00000146350	-	TBC1D32
chr6	122399550	122433118	ENSG00000025156	+	HSF2
chr6	122471916	122726372	ENSG00000135549	+	PKIB
chr6	122779715	122784073	ENSG00000164434	+	FABP7
chr6	122789048	122809719	ENSG00000172594	+	SMPDL3A
chr6	123216338	123637092	ENSG00000186439	-	TRDN
chr6	123803864	124825639	ENSG00000188580	+	NKAIN2
chr6	125219961	125302077	ENSG00000111906	-	HDDC2
chr6	125747663	125761268	ENSG00000135547	+	HEY2
chr6	125781160	125932033	ENSG00000111912	+	NCOA7
chr6	127438405	127519000	ENSG00000255330	-	AL096711.2
chr6	127968784	128520615	ENSG00000152894	-	PTPRK
chr6	128883137	129516565	ENSG00000196569	+	LAMA2
chr6	130013698	130141448	ENSG00000198945	+	L3MBTL3
chr6	130839346	131063321	ENSG00000079819	-	EPB41L2
chr6	131135466	131283534	ENSG00000118507	+	AKAP7
chr6	131573965	131628241	ENSG00000112282	-	MED23
chr6	132296054	132401474	ENSG00000079931	-	MOXD1
chr6	133240597	133532127	ENSG00000112319	+	EYA4
chr6	133987580	134052623	ENSG00000146411	-	SLC2A12
chr6	134917392	134950114	ENSG00000118514	-	ALDH8A1
chr6	134960377	135103055	ENSG00000112339	-	HBS1L
chr6	135851700	136195573	ENSG00000171408	+	PDE7B
chr6	136256626	136289850	ENSG00000029363	-	BCLAF1
chr6	136342280	136550818	ENSG00000135525	-	MAP7
chr6	138161938	138344662	ENSG00000112379	+	ARFGEF3
chr6	138403530	138422196	ENSG00000051620	+	HEBP2
chr6	138773768	138793318	ENSG00000024862	+	CCDC28A
chr6	138795910	138904069	ENSG00000203734	+	ECT2L
chr6	138903492	138988260	ENSG00000135597	-	REPS1
chr6	142751468	142956697	ENSG00000010818	-	HIVEP2
chr6	143060495	143341057	ENSG00000146416	+	AIG1
chr6	143422831	143450694	ENSG00000189007	-	ADAT2
chr6	143536844	143831184	ENSG00000112419	+	PHACTR2
chr6	143940299	144064598	ENSG00000118495	-	PLAGL1
chr6	144150516	144191938	ENSG00000135604	+	STX11
chr6	144285700	144853033	ENSG00000152818	+	UTRN
chr6	145864244	145964422	ENSG00000146414	-	SHPRH
chr6	147204424	147390475	ENSG00000164506	+	STXBP5
chr6	148342837	148552047	ENSG00000111961	+	SASH1
chr6	149218640	149411612	ENSG00000055208	+	TAB2
chr6	149446794	149485013	ENSG00000178199	-	ZC3H12D
chr6	149504494	149546042	ENSG00000131013	-	PPIL4
chr6	149566293	149591747	ENSG00000055211	+	GINM1
chr6	149817936	149896010	ENSG00000285991	-	AL355312.5
chr6	149818756	149864358	ENSG00000120256	-	LRP11
chr6	149916877	149923120	ENSG00000203722	-	RAET1G
chr6	149942013	149949234	ENSG00000131015	+	ULBP2
chr6	150143043	150250391	ENSG00000198729	+	PPP1R14C
chr6	150865678	151101886	ENSG00000120254	+	MTHFD1L
chr6	151239966	151358558	ENSG00000131016	+	AKAP12
chr6	152121683	152637800	ENSG00000131018	-	SYNE1
chr6	152987361	153002708	ENSG00000112031	-	MTRF1L
chr6	153004458	153131281	ENSG00000091844	-	RGS17
chr6	154159827	154510113	ENSG00000288520	-	AL357075.4
chr6	154832696	155257722	ENSG00000146426	+	TIAM2
chr6	156776019	157210778	ENSG00000049618	+	ARID1B
chr6	157381132	157678156	ENSG00000175048	+	ZDHHC14
chr6	157981862	158099175	ENSG00000078269	+	SYNJ2
chr6	158232235	158511827	ENSG00000130338	+	TULP4
chr6	158536435	158635427	ENSG00000146433	+	TMEM181
chr6	158765740	158819367	ENSG00000092820	-	EZR
chr6	159669068	159762528	ENSG00000112096	-	SOD2
chr6	159725584	159756318	ENSG00000146457	+	WTAP
chr6	159969081	160113506	ENSG00000197081	+	IGF2R
chr6	160121814	160158717	ENSG00000175003	+	SLC22A1
chr6	160348377	160452576	ENSG00000146477	+	SLC22A3
chr6	160991726	161117384	ENSG00000085511	+	MAP3K4
chr6	161129966	161274060	ENSG00000026652	-	AGPAT4
chr6	161347416	162727770	ENSG00000185345	-	PRKN
chr6	163413999	163578591	ENSG00000112531	+	QKI
chr6	165327286	165988077	ENSG00000112541	-	PDE10A
chr6	166305299	166308447	ENSG00000176381	-	PRR18
chr6	166319727	166342575	ENSG00000198818	-	SFT2D1
chr6	166409363	166906450	ENSG00000071242	-	RPS6KA2
chr6	166858093	166956123	ENSG00000249141	-	AL159163.1
chr6	167826921	167972022	ENSG00000130396	+	AFDN
chr6	167996240	168045094	ENSG00000125337	+	KIF25
chr6	168441150	168673444	ENSG00000112562	+	SMOC2
chr6	169419968	169702046	ENSG00000285733	-	AL031315.1
chr6	169703901	169725565	ENSG00000130024	-	PHF10
chr6	170282205	170306564	ENSG00000198719	-	DLL1
chr6	170290702	170407066	ENSG00000112584	+	FAM120B
chr7	192570	260771	ENSG00000177706	+	FAM20C
chr7	497257	520295	ENSG00000197461	-	PDGFA
chr7	549196	727649	ENSG00000188191	-	PRKAR1B
chr7	816614	896434	ENSG00000164828	+	SUN1
chr7	897899	955406	ENSG00000105963	-	ADAP1
chr7	898777	975548	ENSG00000240230	-	COX19
chr7	996985	1138259	ENSG00000146540	-	C7orf50
chr7	1470276	1504388	ENSG00000164880	-	INTS1
chr7	1530701	1543042	ENSG00000198517	+	MAFK
chr7	1542234	1560820	ENSG00000164855	-	TMEM184A
chr7	1567331	1571004	ENSG00000157778	-	PSMG3
chr7	2403587	2448483	ENSG00000136213	+	CHST12
chr7	2537809	2555523	ENSG00000106009	-	BRAT1
chr7	2558971	2614732	ENSG00000106012	+	IQCE
chr7	2679521	2775499	ENSG00000174945	+	AMZ1
chr7	2906141	3043866	ENSG00000198286	-	CARD11
chr7	3301251	4268999	ENSG00000146555	+	SDK1
chr7	4905988	4959212	ENSG00000136297	-	MMD2
chr7	5190195	5233839	ENSG00000157954	+	WIPI2
chr7	5592815	5606654	ENSG00000075618	+	FSCN1
chr7	5620046	5781695	ENSG00000011275	-	RNF216
chr7	5970924	6009105	ENSG00000122512	-	PMS2
chr7	6022246	6059174	ENSG00000086232	-	EIF2AK1
chr7	6104883	6161563	ENSG00000106346	+	USP42
chr7	6374526	6403966	ENSG00000136238	+	RAC1
chr7	6409128	6484189	ENSG00000164535	-	DAGLB
chr7	6497461	6551435	ENSG00000215045	-	GRID2IP
chr7	6615609	6624289	ENSG00000236609	+	ZNF853
chr7	6637317	6658278	ENSG00000205903	+	ZNF316
chr7	6754108	6799364	ENSG00000169402	+	RSPH10B2
chr7	6794133	6826769	ENSG00000146574	-	CCZ1B
chr7	7356202	7535872	ENSG00000215018	-	COL28A1
chr7	7636517	7718606	ENSG00000106399	-	RPA3
chr7	7968795	8094271	ENSG00000106415	+	GLCCI1
chr7	10973335	11169622	ENSG00000106443	+	PHF14
chr7	11370364	11832197	ENSG00000005108	-	THSD7A
chr7	12211269	12243366	ENSG00000106460	+	TMEM106B
chr7	12330884	12403940	ENSG00000146530	-	VWDE
chr7	12570576	12660181	ENSG00000006747	+	SCIN
chr7	14145048	14974776	ENSG00000136267	-	DGKB
chr7	16753754	16784535	ENSG00000106537	+	TSPAN13
chr7	17299294	17467233	ENSG00000283321	+	AC019117.1
chr7	17790760	17940500	ENSG00000071189	-	SNX13
chr7	18086948	19002415	ENSG00000048052	+	HDAC9
chr7	20330701	20415753	ENSG00000105855	+	ITGB8
chr7	21428042	21514821	ENSG00000105866	+	SP4
chr7	21543038	21901838	ENSG00000105877	+	DNAH11
chr7	21900898	21945902	ENSG00000164649	-	CDCA7L
chr7	22419443	22727612	ENSG00000105889	-	STEAP1B
chr7	22812627	22822851	ENSG00000196683	-	TOMM7
chr7	23182023	23201005	ENSG00000136243	+	NUP42
chr7	23235966	23275107	ENSG00000136235	+	GPNMB
chr7	23710202	23832512	ENSG00000196335	+	STK31
chr7	24796539	24981633	ENSG00000070882	-	OSBPL3
chr7	27739330	27844563	ENSG00000106052	+	TAX1BP1
chr7	27830572	28180794	ENSG00000153814	-	JAZF1
chr7	28299320	28825893	ENSG00000146592	+	CREB5
chr7	28995234	29195450	ENSG00000106066	-	CPVL
chr7	29806485	29917065	ENSG00000122574	+	WIPF3
chr7	29920103	29990288	ENSG00000136193	-	SCRN1
chr7	30134985	30162761	ENSG00000180354	+	MTURN
chr7	30424526	30478783	ENSG00000106100	-	NOD1
chr7	30496620	30504840	ENSG00000006625	-	GGCT
chr7	30651941	30700128	ENSG00000106113	-	CRHR2
chr7	30771416	30892386	ENSG00000106125	+	MINDY4
chr7	30938668	30993253	ENSG00000106128	+	GHRHR
chr7	31751178	32428130	ENSG00000154678	-	PDE1C
chr7	32495425	32588725	ENSG00000105778	+	AVL9
chr7	32868171	32894130	ENSG00000170852	-	KBTBD2
chr7	33014113	33062796	ENSG00000122643	-	NT5C3A
chr7	33094796	33109403	ENSG00000164610	-	RP9
chr7	33109556	33877179	ENSG00000122507	+	BBS9
chr7	34928875	35038270	ENSG00000173852	-	DPY19L1
chr7	35632658	35697458	ENSG00000122557	-	HERPUD2
chr7	36153253	36301537	ENSG00000122547	+	EEPD1
chr7	36389820	36453790	ENSG00000011426	+	ANLN
chr7	36512940	36724548	ENSG00000136250	-	AOAH
chr7	36852905	37449222	ENSG00000155849	-	ELMO1
chr7	37683795	37833787	ENSG00000187037	+	GPR141
chr7	37683842	37951935	ENSG00000086289	+	EPDR1
chr7	38722973	38932393	ENSG00000006715	-	VPS41
chr7	41960948	42264099	ENSG00000106571	-	GLI3
chr7	42908725	42912304	ENSG00000136197	-	C7orf25
chr7	42932375	42948957	ENSG00000106591	+	MRPL32
chr7	44072061	44082529	ENSG00000122678	-	POLM
chr7	44217149	44334576	ENSG00000058404	-	CAMK2B
chr7	44577893	44582286	ENSG00000158604	-	TMED4
chr7	44748580	44769880	ENSG00000122515	+	ZMIZ2
chr7	44826790	44848086	ENSG00000105968	-	H2AZ2
chr7	44999474	45076468	ENSG00000136280	+	CCM2
chr7	45100099	45112046	ENSG00000136270	-	TBRG4
chr7	45574139	45723115	ENSG00000164742	+	ADCY1
chr7	45888359	45893659	ENSG00000146678	+	IGFBP1
chr7	47275153	47582557	ENSG00000136205	-	TNS3
chr7	47740201	47948465	ENSG00000158683	-	PKD1L1
chr7	50590062	50793461	ENSG00000106070	-	GRB10
chr7	51016211	51316817	ENSG00000106078	-	COBL
chr7	54752249	54759973	ENSG00000132432	-	SEC61G
chr7	55019016	55211627	ENSG00000146648	+	EGFR
chr7	55365336	55433736	ENSG00000132434	+	LANCL2
chr7	55436055	55572987	ENSG00000154978	-	VOPP1
chr7	55887276	55955238	ENSG00000249773	+	AC092647.5
chr7	55887455	55942529	ENSG00000178665	+	ZNF713
chr7	55951792	56000180	ENSG00000146729	+	NIPSNAP2
chr7	56051684	56063988	ENSG00000146731	+	CCT6A
chr7	56064001	56080669	ENSG00000129103	+	SUMF2
chr7	56080282	56092995	ENSG00000164776	-	PHKG1
chr7	56101572	56106475	ENSG00000106153	-	CHCHD2
chr7	64870171	64930965	ENSG00000198039	+	ZNF273
chr7	64971771	64991035	ENSG00000152926	-	ZNF117
chr7	66114603	66154567	ENSG00000241258	+	CRCP
chr7	66628957	66811188	ENSG00000284461	+	AC027644.4
chr7	66682163	66811463	ENSG00000154710	+	RABGEF1
chr7	69598295	70793505	ENSG00000158321	+	AUTS2
chr7	72558743	72828199	ENSG00000277149	-	TYW1B
chr7	73440405	73522292	ENSG00000009954	-	BAZ1B
chr7	73736093	73738866	ENSG00000106077	-	ABHD11
chr7	74231498	74254457	ENSG00000049541	-	RFC2
chr7	74453789	74602604	ENSG00000006704	+	GTF2IRD1
chr7	74650230	74760691	ENSG00000263001	+	GTF2I
chr7	74796143	74851550	ENSG00000196275	-	GTF2IRD2
chr7	75027121	75074227	ENSG00000274523	-	RCC1L
chr7	75092572	75149816	ENSG00000174428	+	GTF2IRD2B
chr7	75533297	75738961	ENSG00000127946	-	HIP1
chr7	75996337	76048003	ENSG00000127952	-	STYXL1
chr7	76397517	76442070	ENSG00000188372	+	ZP3
chr7	77122433	77329532	ENSG00000135205	+	CCDC146
chr7	77537294	77640068	ENSG00000127947	+	PTPN12
chr7	77798791	77957502	ENSG00000006576	+	PHTF2
chr7	80369574	80679273	ENSG00000135218	+	CD36
chr7	80742537	80922358	ENSG00000075223	-	SEMA3C
chr7	81699009	81770437	ENSG00000019991	-	HGF
chr7	81946443	82443776	ENSG00000153956	-	CACNA2D1
chr7	83363237	83649138	ENSG00000170381	-	SEMA3E
chr7	83955776	84492723	ENSG00000075213	-	SEMA3A
chr7	84995552	85186854	ENSG00000153993	-	SEMA3D
chr7	86876905	87059653	ENSG00000164659	-	ELAPOR2
chr7	87152408	87196336	ENSG00000135164	+	DMTF1
chr7	87196159	87220586	ENSG00000135185	-	TMEM243
chr7	87627547	87832295	ENSG00000105784	+	RUNDC3B
chr7	87876215	87909552	ENSG00000006634	+	DBF4
chr7	87934142	88202888	ENSG00000008277	+	ADAM22
chr7	88205114	88226992	ENSG00000075142	-	SRI
chr7	90335222	90391452	ENSG00000105793	+	GTPBP10
chr7	90383720	90513401	ENSG00000157224	+	CLDN12
chr7	90466423	91210589	ENSG00000058091	+	CDK14
chr7	92112152	92134802	ENSG00000001630	-	CYP51A1
chr7	92487019	92528519	ENSG00000127980	-	PEX1
chr7	93130055	93148384	ENSG00000177409	-	SAMD9L
chr7	93232339	93361122	ENSG00000004766	+	VPS50
chr7	94509218	94557018	ENSG00000127995	+	CASD1
chr7	94524203	94656571	ENSG00000127990	-	SGCE
chr7	94907201	95296414	ENSG00000158528	+	PPP1R9A
chr7	95404861	95435328	ENSG00000105854	-	PON2
chr7	96120219	96322146	ENSG00000004864	-	SLC25A13
chr7	96481625	96709890	ENSG00000127922	-	SEM1
chr7	98214623	98252231	ENSG00000205356	-	TECPR1
chr7	98252378	98310440	ENSG00000164713	+	BRI3
chr7	98846487	98870770	ENSG00000166448	-	TMEM130
chr7	99027439	99144107	ENSG00000198742	-	SMURF1
chr7	99325878	99394652	ENSG00000284292	+	AC004922.1
chr7	99416738	99466162	ENSG00000106246	-	PTCD1
chr7	99419748	99466196	ENSG00000248919	-	ATP5MF-PTCD1
chr7	99438921	99457372	ENSG00000160917	+	CPSF4
chr7	99598266	99611044	ENSG00000244219	+	TMEM225B
chr7	99875986	99877056	ENSG00000244623	-	OR2AE1
chr7	99876957	99919530	ENSG00000146833	-	TRIM4
chr7	99966719	99976030	ENSG00000160862	-	AZGP1
chr7	100015571	100041688	ENSG00000106261	+	ZKSCAN1
chr7	100049773	100065039	ENSG00000166529	+	ZSCAN21
chr7	100092727	100101939	ENSG00000166508	-	MCM7
chr7	100101548	100110344	ENSG00000221838	+	AP4M1
chr7	100107069	100119840	ENSG00000106290	-	TAF6
chr7	100119633	100125507	ENSG00000166997	+	CNPY4
chr7	100126784	100128494	ENSG00000214309	+	MBLAC1
chr7	100177562	100221487	ENSG00000066923	+	STAG3
chr7	100456619	100464259	ENSG00000185955	-	C7orf61
chr7	100572227	100573899	ENSG00000205307	-	SAP25
chr7	100620415	100642720	ENSG00000106327	-	TFR2
chr7	100643096	100656447	ENSG00000077080	-	ACTL6B
chr7	100673566	100679173	ENSG00000172354	+	GNB2
chr7	100679506	100694249	ENSG00000146830	-	GIGYF1
chr7	100802564	100827522	ENSG00000196411	-	EPHB4
chr7	100826819	100867009	ENSG00000146828	+	SLC12A9
chr7	100867386	100873453	ENSG00000087077	+	TRIP6
chr7	100875102	100888663	ENSG00000087087	+	SRRT
chr7	100888720	100889714	ENSG00000176125	-	UFSP1
chr7	101127103	101139246	ENSG00000106366	+	SERPINE1
chr7	101170495	101180292	ENSG00000167011	-	NAT16
chr7	101205976	101218419	ENSG00000106397	-	PLOD3
chr7	101218164	101224189	ENSG00000106400	+	ZNHIT1
chr7	101232091	101238819	ENSG00000106404	-	CLDN15
chr7	101815903	102283957	ENSG00000257923	+	CUX1
chr7	102285090	102321710	ENSG00000160999	+	SH2B2
chr7	102363871	102426675	ENSG00000128563	+	PRKRIP1
chr7	102433105	102456824	ENSG00000160991	+	ORAI2
chr7	102479975	102517776	ENSG00000170667	-	RASA4B
chr7	102537917	102572652	ENSG00000168255	-	POLR2J3
chr7	102562132	102572582	ENSG00000285437	-	POLR2J3
chr7	102582522	102642868	ENSG00000205236	-	AC105052.1
chr7	102637024	102642790	ENSG00000267368	-	UPK3BL1
chr7	102748970	102809224	ENSG00000222011	+	FAM185A
chr7	102813229	103074842	ENSG00000161040	-	FBXL13
chr7	103074880	103099758	ENSG00000170632	+	ARMC10
chr7	103312288	103344829	ENSG00000105821	-	DNAJC2
chr7	103471783	103989657	ENSG00000189056	-	RELN
chr7	104328699	104907231	ENSG00000187416	+	LHFPL3
chr7	105110703	105399307	ENSG00000135250	-	SRPK2
chr7	105876795	106036431	ENSG00000128536	+	CDHR3
chr7	106090504	106112575	ENSG00000008282	-	SYPL1
chr7	107201371	107564260	ENSG00000164597	-	COG5
chr7	107660827	107717808	ENSG00000091137	+	SLC26A4
chr7	108470416	108569665	ENSG00000135241	-	PNPLA8
chr7	111726109	112206398	ENSG00000128512	-	DOCK4
chr7	112450459	112490940	ENSG00000288640	+	AC005192.1
chr7	112762376	112790422	ENSG00000146802	-	TMEM168
chr7	116811069	116922048	ENSG00000198898	+	CAPZA2
chr7	117710650	117874138	ENSG00000077063	-	CTTNBP2
chr7	120988696	121297441	ENSG00000106034	+	CPED1
chr7	122064582	122144299	ENSG00000008311	-	AASS
chr7	124030920	124033066	ENSG00000234224	-	TMEM229A
chr7	126438597	127253092	ENSG00000179603	-	GRM8
chr7	127580627	127593610	ENSG00000179562	-	GCC1
chr7	128392276	128410251	ENSG00000106348	-	IMPDH1
chr7	128672287	128687871	ENSG00000205085	+	FAM71F2
chr7	128739291	128773399	ENSG00000128595	+	CALU
chr7	128790756	128822131	ENSG00000128596	+	CCDC136
chr7	128830405	128859273	ENSG00000128591	+	FLNC
chr7	128866329	128872046	ENSG00000272899	+	ATP6V1FNB
chr7	128937456	128950037	ENSG00000128604	+	IRF5
chr7	128954179	129055172	ENSG00000064419	-	TNPO3
chr7	129144706	129169698	ENSG00000158457	+	TSPAN33
chr7	129188632	129213544	ENSG00000128602	+	SMO
chr7	129611719	129757081	ENSG00000106459	+	NRF1
chr7	130164712	130207769	ENSG00000146842	-	TMEM209
chr7	130293133	130324179	ENSG00000128510	+	CPA4
chr7	130380338	130388113	ENSG00000091704	+	CPA1
chr7	130393770	130442432	ENSG00000106477	-	CEP41
chr7	130506237	130668747	ENSG00000158623	-	COPG2
chr7	131110095	131496631	ENSG00000128585	+	MKLN1
chr7	131500261	131558216	ENSG00000128567	-	PODXL
chr7	132123331	132648687	ENSG00000221866	-	PLXNA4
chr7	133253072	134066588	ENSG00000131558	+	EXOC4
chr7	134127298	134264590	ENSG00000155530	+	LRGUK
chr7	134289331	134316929	ENSG00000205060	-	SLC35B4
chr7	134744251	134970728	ENSG00000122786	+	CALD1
chr7	135183838	135211525	ENSG00000105875	-	WDR91
chr7	135557916	135648752	ENSG00000155561	+	NUP205
chr7	137227340	137343773	ENSG00000105894	-	PTN
chr7	137381036	137847091	ENSG00000157680	-	DGKI
chr7	138460258	138589995	ENSG00000122779	+	TRIM24
chr7	138831380	138981388	ENSG00000122778	-	KIAA1549
chr7	139043514	139132121	ENSG00000105939	-	ZC3HAV1
chr7	139340358	139423456	ENSG00000146963	+	LUC7L2
chr7	140023748	140062950	ENSG00000059378	-	PARP12
chr7	140084745	140176982	ENSG00000006459	-	KDM7A
chr7	140672944	140696260	ENSG00000133597	+	ADCK2
chr7	140719326	140924928	ENSG00000157764	-	BRAF
chr7	142941113	142962362	ENSG00000197993	-	KEL
chr7	143381294	143391110	ENSG00000159840	+	ZYX
chr7	143390288	143408855	ENSG00000146904	-	EPHA1
chr7	144451940	144836394	ENSG00000196511	-	TPK1
chr7	148697913	148801109	ENSG00000055130	+	CUL1
chr7	149003061	149028661	ENSG00000155660	-	PDIA4
chr7	149714780	149734574	ENSG00000133619	+	KRBA1
chr7	150243915	150323724	ENSG00000106526	-	ACTR3C
chr7	150322638	150332720	ENSG00000188707	+	ZBED6CL
chr7	150323262	150338155	ENSG00000127399	+	LRRC61
chr7	150368188	150374043	ENSG00000214022	+	REPIN1
chr7	150450629	150479392	ENSG00000171115	+	GIMAP8
chr7	150716612	150724283	ENSG00000213203	+	GIMAP1
chr7	150791284	150801359	ENSG00000106565	-	TMEM176B
chr7	150800402	150805117	ENSG00000002933	+	TMEM176A
chr7	150944960	150978320	ENSG00000055118	-	KCNH2
chr7	150991016	151014587	ENSG00000164867	+	NOS3
chr7	151028421	151047781	ENSG00000197150	+	ABCB8
chr7	151057209	151076525	ENSG00000164889	+	SLC4A2
chr7	151085830	151144435	ENSG00000133612	+	AGAP3
chr7	151211483	151227204	ENSG00000033050	-	ABCF2
chr7	151341771	151378448	ENSG00000013374	+	NUB1
chr7	151556123	151877124	ENSG00000106617	-	PRKAG2
chr7	151956378	152019928	ENSG00000106648	+	GALNTL5
chr7	152025673	152122339	ENSG00000178234	+	GALNT11
chr7	152134921	152436640	ENSG00000055609	-	KMT2C
chr7	152759748	152855377	ENSG00000133627	+	ACTR3B
chr7	153887096	154894284	ENSG00000130226	+	DPP6
chr7	154943686	155003123	ENSG00000157212	-	PAXIP1
chr7	156668945	156893215	ENSG00000105983	-	LMBR1
chr7	156949711	156973175	ENSG00000146909	+	NOM1
chr7	157335380	157417438	ENSG00000105993	+	DNAJB6
chr7	157539055	158587822	ENSG00000155093	-	PTPRN2
chr7	158730994	158830252	ENSG00000117868	-	ESYT2
chr7	158856557	158956746	ENSG00000126870	+	DYNC2I1
chr7	159028174	159144866	ENSG00000106018	-	VIPR2
chr8	406427	477966	ENSG00000147364	+	FBXO25
chr8	489802	545780	ENSG00000180190	-	TDRP
chr8	614745	738105	ENSG00000104714	-	ERICH1
chr8	737627	1708475	ENSG00000198010	+	DLGAP2
chr8	1763887	1958626	ENSG00000283239	+	KBTBD11-OT1
chr8	1823925	1958640	ENSG00000104728	+	ARHGEF10
chr8	2045045	2165551	ENSG00000036448	+	MYOM2
chr8	2935352	4994971	ENSG00000183117	-	CSMD1
chr8	6406595	6648507	ENSG00000147316	+	MCPH1
chr8	6708641	6761502	ENSG00000155189	+	AGPAT5
chr8	8783353	8893629	ENSG00000147324	-	MFHAS1
chr8	9555911	9782345	ENSG00000173273	+	TNKS
chr8	10725398	10839846	ENSG00000258724	-	PINX1
chr8	10764960	10839875	ENSG00000254093	-	PINX1
chr8	10896044	11201832	ENSG00000171044	-	XKR6
chr8	11842523	11869532	ENSG00000164733	-	CTSB
chr8	11993173	11996311	ENSG00000205882	-	DEFB134
chr8	13083360	13604609	ENSG00000164741	-	DLC1
chr8	15417214	15766648	ENSG00000104723	+	TUSC3
chr8	16107877	16567489	ENSG00000038945	-	MSR1
chr8	17027237	17122641	ENSG00000155970	+	MICU3
chr8	17224965	17246877	ENSG00000198791	-	CNOT7
chr8	17296793	17413350	ENSG00000003987	-	MTMR7
chr8	17576432	17644070	ENSG00000104213	+	PDGFRL
chr8	17643794	17800916	ENSG00000129422	-	MTUS1
chr8	17864379	17910364	ENSG00000104760	-	FGL1
chr8	17922839	18027974	ENSG00000078674	+	PCM1
chr8	18055991	18084997	ENSG00000104763	-	ASAH1
chr8	18527302	19084729	ENSG00000156011	-	PSD3
chr8	19404160	19758028	ENSG00000147408	-	CSGALNACT1
chr8	19817390	19852082	ENSG00000104613	+	INTS10
chr8	19901716	19967258	ENSG00000175445	+	LPL
chr8	21919661	22006584	ENSG00000130227	+	XPO7
chr8	22042397	22048808	ENSG00000158815	+	FGF17
chr8	22048994	22082526	ENSG00000158856	+	DMTN
chr8	22089149	22104910	ENSG00000158863	+	FAM160B2
chr8	22106873	22109418	ENSG00000275074	-	NUDT18
chr8	22114418	22133383	ENSG00000168453	-	HR
chr8	22156912	22164478	ENSG00000168484	+	SFTPC
chr8	22165139	22212325	ENSG00000168487	+	BMP1
chr8	22245132	22254600	ENSG00000168495	+	POLR3D
chr8	22275315	22357567	ENSG00000197181	+	PIWIL2
chr8	22367277	22434128	ENSG00000104635	+	SLC39A14
chr8	22578278	22598024	ENSG00000120913	+	PDLIM2
chr8	22604631	22621513	ENSG00000158941	+	CCAR2
chr8	22620417	22669147	ENSG00000147439	-	BIN3
chr8	22713250	22999999	ENSG00000134020	-	PEBP4
chr8	22987416	23020198	ENSG00000008853	+	RHOBTB2
chr8	23084402	23115535	ENSG00000284956	+	AC107959.5
chr8	23102920	23117444	ENSG00000173535	+	TNFRSF10C
chr8	23190451	23225101	ENSG00000104689	-	TNFRSF10A
chr8	23243636	23261998	ENSG00000147457	+	CHMP7
chr8	23296896	23425327	ENSG00000134013	-	LOXL2
chr8	23678696	23682937	ENSG00000167034	-	NKX3-1
chr8	24294068	24359013	ENSG00000042980	+	ADAM28
chr8	25184688	25415710	ENSG00000147459	+	DOCK5
chr8	25419257	25424653	ENSG00000147437	-	GNRH1
chr8	26748149	26867277	ENSG00000120907	-	ADRA1A
chr8	27284885	27311271	ENSG00000104228	-	TRIM35
chr8	27311481	27459390	ENSG00000120899	+	PTK2B
chr8	27490780	27545563	ENSG00000120915	+	EPHX2
chr8	27596916	27614699	ENSG00000120885	-	CLU
chr8	27633867	27676775	ENSG00000168077	+	SCARA3
chr8	27733315	27772652	ENSG00000147419	-	CCDC25
