#chr	start	end	gene_id	strand	gene_name
chr20	63587601	63627100	ENSG00000101216	-	GMEB2
chr20	63639704	63657681	ENSG00000197457	-	STMN3
chr20	63657809	63696252	ENSG00000258366	+	RTEL1
chr20	63698641	63708024	ENSG00000101246	-	ARFRP1
chr20	63707464	63736141	ENSG00000197114	+	ZGPAT
chr20	63708863	63739102	ENSG00000273154	+	AL121845.3
chr20	63736282	63739102	ENSG00000203896	+	LIME1
chr20	63738269	63740397	ENSG00000273047	+	AL121845.2
chr20	63739775	63744049	ENSG00000125520	+	SLC2A4RG
chr20	63743667	63832037	ENSG00000130584	-	ZBTB46
chr20	63865227	63891544	ENSG00000101150	+	TPD52L2
chr20	63895125	63936030	ENSG00000101152	+	DNAJC5
chr20	63939828	63956415	ENSG00000198276	-	UCKL1
chr20	63956703	63969929	ENSG00000196700	-	ZNF512B
chr20	63974115	63980007	ENSG00000130590	-	SAMD10
chr20	63981131	64033099	ENSG00000101161	+	PRPF6
chr20	64049835	64072346	ENSG00000171703	+	TCEA2
chr20	64080081	64100642	ENSG00000125510	+	OPRL1
chr20	64255694	64287820	ENSG00000203880	+	PCMTD2
chr19	617220	633536	ENSG00000099821	-	POLRMT
chr19	797074	812326	ENSG00000011304	+	PTBP1
chr19	1009647	1021178	ENSG00000182087	-	TMEM259
chr19	1026585	1039067	ENSG00000064666	+	CNN2
chr19	1086573	1095379	ENSG00000099817	-	POLR2E
chr19	1107636	1174267	ENSG00000064932	-	SBNO2
chr19	1354710	1378430	ENSG00000160953	+	PWWP3A
chr19	3490820	3500673	ENSG00000129932	-	DOHH
chr19	3538260	3574289	ENSG00000161091	-	MFSD12
chr19	3539153	3544029	ENSG00000183397	+	C19orf71
chr19	3879863	3928081	ENSG00000167654	+	ATCAY
chr19	4292231	4302430	ENSG00000167664	-	TMIGD2
chr19	4402639	4445017	ENSG00000167670	+	CHAF1A
chr19	4444998	4457793	ENSG00000167671	-	UBXN6
chr19	4472296	4502207	ENSG00000167674	+	HDGFL2
chr19	4791733	4801272	ENSG00000141965	+	FEM1A
chr19	4969112	5153597	ENSG00000127663	+	KDM4B
chr19	5993163	6199571	ENSG00000087903	-	RFX2
chr19	6361530	6370241	ENSG00000125656	+	CLPP
chr19	8206735	8262420	ENSG00000090661	+	CERS4
chr19	8302126	8308357	ENSG00000167775	-	CD320
chr19	8389980	8404433	ENSG00000185236	+	RAB11B
chr19	8413269	8439016	ENSG00000099785	+	MARCHF2
chr19	8490055	8502639	ENSG00000133246	-	PRAM1
chr19	9323771	9351161	ENSG00000188321	+	ZNF559
chr19	9412460	9435570	ENSG00000174652	-	ZNF266
chr19	10305426	10316008	ENSG00000167807	-	AC011511.1
chr19	10310044	10316014	ENSG00000267673	-	FDX2
chr19	10602456	10644556	ENSG00000129353	+	SLC44A2
chr19	11322067	11346269	ENSG00000105514	-	RAB3D
chr19	11377206	11384313	ENSG00000187266	-	EPOR
chr19	12891159	12914206	ENSG00000105607	+	GCDH
chr19	13104901	13117566	ENSG00000104907	-	TRMT1
chr19	13774455	13778772	ENSG00000104979	+	C19orf53
chr19	13795459	13832229	ENSG00000132003	+	ZSWIM4
chr19	13882347	13906451	ENSG00000132016	-	BRME1
chr19	14408797	14419382	ENSG00000123136	-	DDX39A
chr19	14732391	14778559	ENSG00000127507	-	ADGRE2
chr19	14950033	15022989	ENSG00000105143	-	SLC1A6
chr19	18257096	18274508	ENSG00000130518	-	IQCN
chr19	18990887	19034022	ENSG00000064607	-	SUGP2
chr19	19254755	19262803	ENSG00000187664	-	HAPLN4
chr19	19320828	19358753	ENSG00000129933	+	MAU2
chr19	19385825	19508930	ENSG00000167491	+	GATAD2A
chr19	19528860	19537580	ENSG00000250067	+	YJEFN3
chr19	19710471	19733111	ENSG00000105708	-	ZNF14
chr19	20619938	20661595	ENSG00000188171	-	ZNF626
chr19	20776303	20809994	ENSG00000160229	+	ZNF66
chr19	20923221	20950696	ENSG00000105750	+	ZNF85
chr19	21142023	21196052	ENSG00000196705	+	ZNF431
chr19	21291159	21329424	ENSG00000182141	-	ZNF708
chr19	21397118	21427576	ENSG00000196268	+	ZNF493
chr19	21496681	21556269	ENSG00000197013	+	ZNF429
chr19	21722770	21767578	ENSG00000197020	-	ZNF100
chr19	21804945	21852124	ENSG00000198521	-	ZNF43
chr19	21932957	22010948	ENSG00000160321	-	ZNF208
chr19	22052429	22091479	ENSG00000197134	+	ZNF257
chr19	22391018	22532484	ENSG00000197360	-	ZNF98
chr19	22832290	22858666	ENSG00000268696	+	ZNF723
chr19	29698885	29715788	ENSG00000131943	-	C19orf12
chr19	32405542	32485894	ENSG00000178904	+	DPY19L3
chr19	33621952	33773508	ENSG00000124302	+	CHST8
chr19	34359479	34402412	ENSG00000105220	+	GPI
chr19	35106509	35124296	ENSG00000285526	+	AC020907.6
chr19	35124512	35142450	ENSG00000153902	-	LGI4
chr19	35995187	35996311	ENSG00000205138	+	SDHAF1
chr19	36113708	36115212	ENSG00000105258	-	POLR2I
chr19	36182275	36246256	ENSG00000196357	-	ZNF565
chr19	36334452	36379200	ENSG00000142065	-	ZFP14
chr19	36383119	36418643	ENSG00000181007	-	ZFP82
chr19	36510686	36528270	ENSG00000254004	-	ZNF260
chr19	36604816	36634113	ENSG00000161298	+	ZNF382
chr19	36636617	36666852	ENSG00000197808	-	ZNF461
chr19	36888123	36916290	ENSG00000185869	-	ZNF829
chr19	37181578	37218152	ENSG00000245680	-	ZNF585B
chr19	37667750	37692314	ENSG00000196381	-	ZNF781
chr19	37735832	37817299	ENSG00000189144	-	ZNF573
chr19	38730186	38769903	ENSG00000182472	-	CAPN12
chr19	38815421	38831793	ENSG00000104823	-	ECH1
chr19	38867829	38878274	ENSG00000187994	-	RINL
chr19	38878554	38899861	ENSG00000068903	-	SIRT2
chr19	39391302	39400640	ENSG00000063322	+	MED29
chr19	39515112	39520685	ENSG00000186838	+	SELENOV
chr19	39825349	39834200	ENSG00000105204	-	DYRK1B
chr19	40069151	40090937	ENSG00000197782	-	ZNF780A
chr19	40230316	40285535	ENSG00000105221	-	AKT2
chr19	40466240	40576463	ENSG00000160460	+	SPTBN4
chr19	40778215	40796941	ENSG00000167578	+	RAB4B
chr19	41354416	41364164	ENSG00000123810	-	B9D2
chr19	45606993	45645601	ENSG00000125746	-	EML2
chr19	45710628	45730895	ENSG00000177051	-	FBXO46
chr19	45769708	45782551	ENSG00000104936	-	DMPK
chr19	45815409	45863193	ENSG00000125755	-	SYMPK
chr19	46674274	46717126	ENSG00000105287	-	PRKD2
chr19	46719510	46746993	ENSG00000090372	-	STRN4
chr19	46746045	46776987	ENSG00000181027	+	FKRP
chr19	46774882	46788593	ENSG00000105281	-	SLC1A5
chr19	47045908	47048623	ENSG00000130748	-	TMEM160
chr19	47349314	47382703	ENSG00000134815	+	DHX34
chr19	49859881	49867908	ENSG00000039650	-	PNKP
chr19	49877424	49888749	ENSG00000104946	+	TBC1D17
chr19	49948984	49961171	ENSG00000161640	-	SIGLEC11
chr19	49976467	50025945	ENSG00000105053	-	VRK3
chr19	50621306	50639880	ENSG00000213023	-	SYT3
chr19	51517818	51531855	ENSG00000105492	-	SIGLEC6
chr19	51804815	51890949	ENSG00000161551	-	ZNF577
chr19	52369916	52385794	ENSG00000221923	+	ZNF880
chr19	52397848	52418402	ENSG00000167555	+	ZNF528
chr19	53066605	53103435	ENSG00000170949	-	ZNF160
chr19	54102727	54109256	ENSG00000170906	+	NDUFA3
chr19	55039107	55071290	ENSG00000160439	-	RDH13
chr19	55171195	55180288	ENSG00000129990	-	SYT5
chr19	55181246	55209505	ENSG00000080031	-	PTPRH
chr19	55488403	55519098	ENSG00000179954	+	SSC5D
chr19	56087365	56121294	ENSG00000142409	-	ZNF787
chr19	56132598	56160892	ENSG00000167685	+	ZNF444
chr19	56538947	56556807	ENSG00000196867	+	ZFP28
chr19	56567467	56588910	ENSG00000197016	+	ZNF470
chr19	56774546	56840728	ENSG00000269699	-	ZIM2
chr19	56810076	56840727	ENSG00000198300	-	PEG3
chr19	57191499	57222845	ENSG00000083844	+	ZNF264
chr19	57230801	57235547	ENSG00000105146	+	AURKC
chr19	57240631	57262727	ENSG00000204524	+	ZNF805
chr19	57320471	57330769	ENSG00000178229	+	ZNF543
chr19	57351270	57359897	ENSG00000131845	+	ZNF304
chr19	57363476	57379564	ENSG00000152433	+	ZNF547
chr19	57394182	57438456	ENSG00000268533	+	AC003002.2
chr19	57435324	57447100	ENSG00000186230	+	ZNF749
chr19	57487710	57496097	ENSG00000105136	+	ZNF419
chr19	57630394	57644040	ENSG00000121417	+	ZNF211
chr19	58059238	58086309	ENSG00000176293	+	ZNF135
chr19	58083837	58118426	ENSG00000121413	-	ZSCAN18
chr19	58367617	58381029	ENSG00000152475	-	ZNF837
chr19	58432813	58440152	ENSG00000131849	-	ZNF132
chr19	58474016	58481229	ENSG00000083838	+	ZNF446
chr19	58551565	58555104	ENSG00000130724	-	CHMP2A
chr22	17084953	17115693	ENSG00000177663	+	IL17RA
chr22	20917406	20953746	ENSG00000099942	+	CRKL
chr22	21045986	21060527	ENSG00000187905	+	LRRC74B
chr22	23145325	23164349	ENSG00000100228	+	RAB36
chr22	23179703	23318036	ENSG00000186716	+	BCR
chr22	23608451	23632320	ENSG00000189269	-	DRICH1
chr22	24011191	24178627	ENSG00000099991	+	CABIN1
chr22	25564674	25729293	ENSG00000100077	+	GRK3
chr22	27851668	27920133	ENSG00000180957	-	PITPNB
chr22	28742038	28757514	ENSG00000100209	+	HSCB
chr22	29058671	29061843	ENSG00000100249	-	C22orf31
chr22	29306581	29312784	ENSG00000185340	+	GAS2L1
chr22	30522798	30546681	ENSG00000214491	-	SEC14L6
chr22	30635780	30669015	ENSG00000100036	+	SLC35E4
chr22	30652050	30667886	ENSG00000167065	-	DUSP18
chr22	31122730	31134696	ENSG00000185133	+	INPP5J
chr22	31488687	31618587	ENSG00000198089	+	SFI1
chr22	31618490	31662431	ENSG00000241878	-	PISD
chr22	33162225	33922840	ENSG00000133424	-	LARGE1
chr22	35299274	35347991	ENSG00000100284	+	TOM1
chr22	37675635	37679801	ENSG00000100097	+	LGALS1
chr22	37697047	37776555	ENSG00000100106	+	TRIOBP
chr22	37952606	38041914	ENSG00000100142	+	POLR2F
chr22	38084651	38111014	ENSG00000128298	-	BAIAP2L2
chr22	38483437	38507659	ENSG00000100201	-	DDX17
chr22	38578119	38656628	ENSG00000184949	-	FAM227A
chr22	38656639	38673853	ENSG00000100211	+	CBY1
chr22	38681956	38685420	ENSG00000100216	+	TOMM22
chr22	38685542	38701555	ENSG00000100221	-	JOSD1
chr22	38778507	38794197	ENSG00000100246	-	DNAL4
chr22	38861421	38872215	ENSG00000183741	-	CBX6
chr22	39570752	39689734	ENSG00000100346	+	CACNA1I
chr22	40044816	40335807	ENSG00000100354	+	TNRC6B
chr22	40346460	40390462	ENSG00000239900	+	ADSL
chr22	40410280	40636718	ENSG00000196588	-	MRTFA
chr22	40769629	40819398	ENSG00000100372	-	SLC25A17
chr22	41092591	41180076	ENSG00000100393	+	EP300
chr22	41244778	41286186	ENSG00000100401	-	RANGAP1
chr22	41301524	41360146	ENSG00000100403	+	ZC3H7B
chr22	41525798	41544605	ENSG00000100413	-	POLR3H
chr22	41922031	41926805	ENSG00000159958	-	TNFRSF13C
chr22	41938736	41947151	ENSG00000100162	-	CENPM
chr22	41998724	42058455	ENSG00000183066	+	WBP2NL
chr22	42126498	42130864	ENSG00000100197	-	CYP2D6
chr22	43132208	43143397	ENSG00000100294	-	MCAT
chr22	43879677	43892012	ENSG00000100341	-	PNPLA5
chr22	44752557	44862787	ENSG00000241484	+	ARHGAP8
chr22	45163924	45188016	ENSG00000093000	+	NUP50
chr22	45284948	45295873	ENSG00000100373	+	UPK3A
chr22	45308967	45341954	ENSG00000100376	+	FAM118A
chr22	45344062	45413618	ENSG00000077935	-	SMC1B
chr22	45413692	45432508	ENSG00000128408	+	RIBC2
chr22	46576011	46679789	ENSG00000075240	+	GRAMD4
chr22	49900228	49918437	ENSG00000182858	-	ALG12
chr22	50089878	50161689	ENSG00000073146	+	MOV10L1
chr22	50200978	50217615	ENSG00000073169	+	SELENOO
chr22	50217688	50245022	ENSG00000128159	-	TUBGCP6
chr22	50245182	50251404	ENSG00000100429	-	HDAC10
chr22	50245449	50261715	ENSG00000188130	-	MAPK12
chr22	50263712	50270766	ENSG00000185386	-	MAPK11
chr22	50343303	50445089	ENSG00000100239	+	PPP6R2
chr22	50502948	50507701	ENSG00000100258	-	LMF2
chr22	50525751	50530031	ENSG00000025708	-	TYMP
chr22	50551111	50562918	ENSG00000217442	-	SYCE3
chr22	50568860	50578454	ENSG00000205560	-	CPT1B
chr22	50568994	50579998	ENSG00000254413	-	CHKB-CPT1B
chr22	50578962	50601454	ENSG00000100288	-	CHKB
chr22	50622753	50628172	ENSG00000100299	-	ARSA
chr22	50767500	50783661	ENSG00000079974	-	RABL2B
chr21	14216129	14228371	ENSG00000185272	+	RBM11
chr21	14961234	15065935	ENSG00000180530	-	NRIP1
chr21	28872190	28885370	ENSG00000156239	-	N6AMT1
chr21	29004383	29019359	ENSG00000156253	-	RWDD2B
chr21	29024628	29054487	ENSG00000156256	+	USP16
chr21	29194070	29630750	ENSG00000156273	+	BACH1
chr21	33229900	33297159	ENSG00000249624	+	AP000295.1
chr21	33266366	33310186	ENSG00000243646	+	IL10RB
chr21	33403412	33479347	ENSG00000159128	+	IFNGR2
chr21	33584686	33931606	ENSG00000249209	-	AP000311.1
chr21	33903452	33915813	ENSG00000241837	-	ATP5PO
chr21	34073223	34143033	ENSG00000243927	+	MRPS6
chr21	36156781	36294273	ENSG00000142197	+	DOP1B
chr21	36748625	36990235	ENSG00000159267	-	HLCS
chr21	39174768	39183487	ENSG00000183527	-	PSMG1
chr21	39184175	39321558	ENSG00000185658	-	BRWD1
chr21	41167800	41282529	ENSG00000182240	+	BACE2
chr21	41420019	41470070	ENSG00000157601	+	MX1
chr21	41798224	41879481	ENSG00000141956	-	PRDM15
chr21	42653620	42775508	ENSG00000160191	+	PDE9A
chr21	43053190	43076942	ENSG00000160200	-	CBS
chr21	44768579	44801825	ENSG00000184787	-	UBE2G2
chr21	45073852	45226559	ENSG00000197381	+	ADARB1
chr21	45405164	45513719	ENSG00000182871	+	COL18A1
chr21	45643693	45942453	ENSG00000183570	+	PCBP3
chr21	46136261	46155578	ENSG00000160282	-	FTCD
chr21	46161147	46184475	ENSG00000160284	-	SPATC1L
chr21	46235132	46286296	ENSG00000160294	-	MCM3AP
chr21	46286341	46297750	ENSG00000182362	+	YBEY
chr21	46458890	46570014	ENSG00000160305	+	DIP2A
chr21	46598603	46605207	ENSG00000160307	-	S100B
chr21	46635594	46665123	ENSG00000160310	+	PRMT2
